Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:24:33.830000,ALO,14,0 days 00:01:27.359000,15.0,1.0,,,0 days 00:00:28.336000,0 days 00:00:29.820000,0 days 00:00:29.203000,0 days 01:23:34.864000,0 days 01:24:04.684000,0 days 01:24:33.887000,312.0,315.0,306.0,320.0,False,MEDIUM,15.0,True,Alpine,0 days 01:23:06.471000,2021-09-12 13:24:08.080,1,9.0,False,,False,True
0 days 01:26:01.199000,ALO,14,0 days 00:01:27.369000,16.0,1.0,,,0 days 00:00:28.386000,0 days 00:00:29.875000,0 days 00:00:29.108000,0 days 01:25:02.273000,0 days 01:25:32.148000,0 days 01:26:01.256000,310.0,314.0,302.0,321.0,False,MEDIUM,16.0,True,Alpine,0 days 01:24:33.830000,2021-09-12 13:25:35.439,1,9.0,False,,False,True
0 days 01:27:29.980000,ALO,14,0 days 00:01:28.781000,17.0,1.0,,,0 days 00:00:29.158000,0 days 00:00:30.432000,0 days 00:00:29.191000,0 days 01:26:30.414000,0 days 01:27:00.846000,0 days 01:27:30.037000,318.0,316.0,308.0,313.0,False,MEDIUM,17.0,True,Alpine,0 days 01:26:01.199000,2021-09-12 13:27:02.808,1,10.0,False,,False,True
0 days 01:28:57.723000,ALO,14,0 days 00:01:27.743000,18.0,1.0,,,0 days 00:00:28.389000,0 days 00:00:30.150000,0 days 00:00:29.204000,0 days 01:27:58.426000,0 days 01:28:28.576000,0 days 01:28:57.780000,313.0,314.0,307.0,323.0,False,MEDIUM,18.0,True,Alpine,0 days 01:27:29.980000,2021-09-12 13:28:31.589,1,10.0,False,,False,True
0 days 01:30:25.070000,ALO,14,0 days 00:01:27.347000,19.0,1.0,,,0 days 00:00:28.312000,0 days 00:00:29.920000,0 days 00:00:29.115000,0 days 01:29:26.092000,0 days 01:29:56.012000,0 days 01:30:25.127000,312.0,313.0,306.0,322.0,False,MEDIUM,19.0,True,Alpine,0 days 01:28:57.723000,2021-09-12 13:29:59.332,1,10.0,False,,False,True
0 days 01:31:52.369000,ALO,14,0 days 00:01:27.299000,20.0,1.0,,,0 days 00:00:28.397000,0 days 00:00:29.761000,0 days 00:00:29.141000,0 days 01:30:53.524000,0 days 01:31:23.285000,0 days 01:31:52.426000,310.0,313.0,304.0,321.0,False,MEDIUM,20.0,True,Alpine,0 days 01:30:25.070000,2021-09-12 13:31:26.679,1,10.0,False,,False,True
0 days 01:33:20.125000,ALO,14,0 days 00:01:27.756000,21.0,1.0,,,0 days 00:00:28.507000,0 days 00:00:30.028000,0 days 00:00:29.221000,0 days 01:32:20.933000,0 days 01:32:50.961000,0 days 01:33:20.182000,,315.0,306.0,320.0,False,MEDIUM,21.0,True,Alpine,0 days 01:31:52.369000,2021-09-12 13:32:53.978,1,10.0,False,,False,True
0 days 01:34:47.835000,ALO,14,0 days 00:01:27.710000,22.0,1.0,,,0 days 00:00:28.498000,0 days 00:00:29.850000,0 days 00:00:29.362000,0 days 01:33:48.680000,0 days 01:34:18.530000,0 days 01:34:47.892000,308.0,314.0,307.0,322.0,False,MEDIUM,22.0,True,Alpine,0 days 01:33:20.125000,2021-09-12 13:34:21.734,1,10.0,False,,False,True
0 days 01:36:15.673000,ALO,14,0 days 00:01:27.838000,23.0,1.0,,,0 days 00:00:28.496000,0 days 00:00:29.970000,0 days 00:00:29.372000,0 days 01:35:16.388000,0 days 01:35:46.358000,0 days 01:36:15.730000,310.0,313.0,306.0,320.0,False,MEDIUM,23.0,True,Alpine,0 days 01:34:47.835000,2021-09-12 13:35:49.444,1,10.0,False,,False,True
0 days 01:37:44.454000,ALO,14,0 days 00:01:28.781000,24.0,1.0,,,0 days 00:00:28.626000,0 days 00:00:29.963000,0 days 00:00:30.192000,0 days 01:36:44.356000,0 days 01:37:14.319000,0 days 01:37:44.511000,,317.0,310.0,321.0,False,MEDIUM,24.0,True,Alpine,0 days 01:36:15.673000,2021-09-12 13:37:17.282,1,10.0,False,,False,True
0 days 01:39:16.564000,ALO,14,0 days 00:01:32.110000,25.0,1.0,,0 days 01:39:12.860000,0 days 00:00:28.485000,0 days 00:00:30.102000,0 days 00:00:33.523000,0 days 01:38:12.996000,0 days 01:38:43.098000,0 days 01:39:16.621000,314.0,315.0,,335.0,False,MEDIUM,25.0,True,Alpine,0 days 01:37:44.454000,2021-09-12 13:38:46.063,1,10.0,False,,False,False
0 days 01:41:31.054000,ALO,14,0 days 00:02:14.490000,26.0,2.0,0 days 01:39:37.631000,,0 days 00:00:56.084000,0 days 00:00:38.120000,0 days 00:00:40.286000,0 days 01:40:12.705000,0 days 01:40:50.825000,0 days 01:41:31.111000,209.0,214.0,203.0,262.0,False,HARD,1.0,True,Alpine,0 days 01:39:16.564000,2021-09-12 13:40:18.173,24,11.0,False,,False,False
0 days 01:43:30.138000,ALO,14,0 days 00:01:59.084000,27.0,2.0,,,0 days 00:00:39.416000,0 days 00:00:40.375000,0 days 00:00:39.293000,0 days 01:42:10.527000,0 days 01:42:50.902000,0 days 01:43:30.195000,184.0,211.0,176.0,245.0,False,HARD,2.0,True,Alpine,0 days 01:41:31.054000,2021-09-12 13:42:32.663,4,8.0,False,,False,False
0 days 01:46:06.088000,ALO,14,,28.0,2.0,,,0 days 00:00:51.021000,0 days 00:00:52.376000,0 days 00:00:52.569000,0 days 01:44:21.200000,0 days 01:45:13.597000,0 days 01:46:06.276000,110.0,225.0,180.0,162.0,False,HARD,3.0,True,Alpine,0 days 01:43:30.138000,2021-09-12 13:44:31.747,4,8.0,False,,False,False
0 days 01:48:37.130000,ALO,14,,29.0,2.0,,,0 days 00:00:46.476000,0 days 00:00:56.595000,0 days 00:00:47.967000,0 days 01:46:52.625000,0 days 01:47:49.234000,0 days 01:48:37.332000,107.0,237.0,217.0,130.0,False,HARD,4.0,True,Alpine,0 days 01:46:06.088000,2021-09-12 13:47:07.697,4,8.0,False,,False,False
0 days 01:50:59.552000,ALO,14,0 days 00:02:22.422000,30.0,2.0,,,0 days 00:00:38.337000,0 days 00:00:58.541000,0 days 00:00:45.544000,0 days 01:49:15.524000,0 days 01:50:14.065000,0 days 01:50:59.609000,144.0,132.0,312.0,183.0,False,HARD,5.0,True,Alpine,0 days 01:48:37.130000,2021-09-12 13:49:38.739,4,8.0,False,,False,False
0 days 01:52:27.832000,ALO,14,0 days 00:01:28.280000,31.0,2.0,,,0 days 00:00:28.080000,0 days 00:00:30.679000,0 days 00:00:29.521000,0 days 01:51:27.689000,0 days 01:51:58.368000,0 days 01:52:27.889000,323.0,328.0,314.0,343.0,False,HARD,6.0,True,Alpine,0 days 01:50:59.552000,2021-09-12 13:52:01.161,1,8.0,False,,False,False
0 days 01:53:55.322000,ALO,14,0 days 00:01:27.490000,32.0,2.0,,,0 days 00:00:28.304000,0 days 00:00:29.917000,0 days 00:00:29.269000,0 days 01:52:56.193000,0 days 01:53:26.110000,0 days 01:53:55.379000,318.0,321.0,317.0,331.0,False,HARD,7.0,True,Alpine,0 days 01:52:27.832000,2021-09-12 13:53:29.441,2,8.0,False,,False,True
0 days 01:55:22.490000,ALO,14,0 days 00:01:27.168000,33.0,2.0,,,0 days 00:00:28.298000,0 days 00:00:29.886000,0 days 00:00:28.984000,0 days 01:54:23.677000,0 days 01:54:53.563000,0 days 01:55:22.547000,319.0,332.0,313.0,336.0,True,HARD,8.0,True,Alpine,0 days 01:53:55.322000,2021-09-12 13:54:56.931,1,8.0,False,,False,True
0 days 01:56:49.104000,ALO,14,0 days 00:01:26.614000,34.0,2.0,,,0 days 00:00:28.114000,0 days 00:00:29.670000,0 days 00:00:28.830000,0 days 01:55:50.661000,0 days 01:56:20.331000,0 days 01:56:49.161000,315.0,327.0,313.0,333.0,True,HARD,9.0,True,Alpine,0 days 01:55:22.490000,2021-09-12 13:56:24.099,1,8.0,False,,False,True
0 days 01:58:15.552000,ALO,14,0 days 00:01:26.448000,35.0,2.0,,,0 days 00:00:28.084000,0 days 00:00:29.623000,0 days 00:00:28.741000,0 days 01:57:17.245000,0 days 01:57:46.868000,0 days 01:58:15.609000,311.0,318.0,310.0,321.0,True,HARD,10.0,True,Alpine,0 days 01:56:49.104000,2021-09-12 13:57:50.713,1,8.0,False,,False,True
0 days 01:59:42.242000,ALO,14,0 days 00:01:26.690000,36.0,2.0,,,0 days 00:00:28.309000,0 days 00:00:29.579000,0 days 00:00:28.802000,0 days 01:58:43.918000,0 days 01:59:13.497000,0 days 01:59:42.299000,312.0,317.0,309.0,309.0,False,HARD,11.0,True,Alpine,0 days 01:58:15.552000,2021-09-12 13:59:17.161,1,8.0,False,,False,True
0 days 02:01:08.722000,ALO,14,0 days 00:01:26.480000,37.0,2.0,,,0 days 00:00:28.188000,0 days 00:00:29.481000,0 days 00:00:28.811000,0 days 02:00:10.487000,0 days 02:00:39.968000,0 days 02:01:08.779000,311.0,319.0,311.0,315.0,False,HARD,12.0,True,Alpine,0 days 01:59:42.242000,2021-09-12 14:00:43.851,1,8.0,False,,False,True
0 days 02:02:34.961000,ALO,14,0 days 00:01:26.239000,38.0,2.0,,,0 days 00:00:28.167000,0 days 00:00:29.318000,0 days 00:00:28.754000,0 days 02:01:36.946000,0 days 02:02:06.264000,0 days 02:02:35.018000,312.0,318.0,311.0,319.0,True,HARD,13.0,True,Alpine,0 days 02:01:08.722000,2021-09-12 14:02:10.331,1,8.0,False,,False,True
0 days 02:04:01.185000,ALO,14,0 days 00:01:26.224000,39.0,2.0,,,0 days 00:00:28.134000,0 days 00:00:29.430000,0 days 00:00:28.660000,0 days 02:03:03.152000,0 days 02:03:32.582000,0 days 02:04:01.242000,,317.0,310.0,320.0,True,HARD,14.0,True,Alpine,0 days 02:02:34.961000,2021-09-12 14:03:36.570,1,8.0,False,,False,True
0 days 02:05:27.295000,ALO,14,0 days 00:01:26.110000,40.0,2.0,,,0 days 00:00:28.142000,0 days 00:00:29.412000,0 days 00:00:28.556000,0 days 02:04:29.384000,0 days 02:04:58.796000,0 days 02:05:27.352000,313.0,318.0,310.0,323.0,True,HARD,15.0,True,Alpine,0 days 02:04:01.185000,2021-09-12 14:05:02.794,1,8.0,False,,False,True
0 days 02:06:53.163000,ALO,14,0 days 00:01:25.868000,41.0,2.0,,,0 days 00:00:28.156000,0 days 00:00:29.299000,0 days 00:00:28.413000,0 days 02:05:55.508000,0 days 02:06:24.807000,0 days 02:06:53.220000,,319.0,311.0,,True,HARD,16.0,True,Alpine,0 days 02:05:27.295000,2021-09-12 14:06:28.904,2,8.0,False,,False,True
0 days 02:08:19.180000,ALO,14,0 days 00:01:26.017000,42.0,2.0,,,0 days 00:00:28.092000,0 days 00:00:29.419000,0 days 00:00:28.506000,0 days 02:07:21.312000,0 days 02:07:50.731000,0 days 02:08:19.237000,314.0,318.0,311.0,321.0,False,HARD,17.0,True,Alpine,0 days 02:06:53.163000,2021-09-12 14:07:54.772,1,8.0,False,,False,True
0 days 02:09:46.360000,ALO,14,0 days 00:01:27.180000,43.0,2.0,,,0 days 00:00:28.418000,0 days 00:00:29.517000,0 days 00:00:29.245000,0 days 02:08:47.655000,0 days 02:09:17.172000,0 days 02:09:46.417000,310.0,317.0,310.0,323.0,False,HARD,18.0,True,Alpine,0 days 02:08:19.180000,2021-09-12 14:09:20.789,2,8.0,False,,False,True
0 days 02:11:31.938000,ALO,14,0 days 00:01:45.578000,44.0,2.0,,,0 days 00:00:34.453000,0 days 00:00:39.460000,0 days 00:00:31.665000,0 days 02:10:20.870000,0 days 02:11:00.330000,0 days 02:11:31.995000,184.0,193.0,310.0,321.0,False,HARD,19.0,True,Alpine,0 days 02:09:46.360000,2021-09-12 14:10:47.969,267,8.0,True,TRACK LIMITS AT TURN 11,False,False
0 days 02:12:58.512000,ALO,14,0 days 00:01:26.574000,45.0,2.0,,,0 days 00:00:28.311000,0 days 00:00:29.582000,0 days 00:00:28.681000,0 days 02:12:00.306000,0 days 02:12:29.888000,0 days 02:12:58.569000,313.0,317.0,310.0,332.0,False,HARD,20.0,True,Alpine,0 days 02:11:31.938000,2021-09-12 14:12:33.547,1,8.0,True,TRACK LIMITS AT TURN 11,False,True
0 days 02:14:24.986000,ALO,14,0 days 00:01:26.474000,46.0,2.0,,,0 days 00:00:28.362000,0 days 00:00:29.489000,0 days 00:00:28.623000,0 days 02:13:26.931000,0 days 02:13:56.420000,0 days 02:14:25.043000,311.0,313.0,310.0,320.0,False,HARD,21.0,True,Alpine,0 days 02:12:58.512000,2021-09-12 14:14:00.121,1,8.0,True,TRACK LIMITS AT TURN 11,False,True
0 days 02:15:51.328000,ALO,14,0 days 00:01:26.342000,47.0,2.0,,,0 days 00:00:28.427000,0 days 00:00:29.422000,0 days 00:00:28.493000,0 days 02:14:53.470000,0 days 02:15:22.892000,0 days 02:15:51.385000,,313.0,310.0,319.0,False,HARD,22.0,True,Alpine,0 days 02:14:24.986000,2021-09-12 14:15:26.595,1,8.0,False,,False,True
0 days 02:17:17.566000,ALO,14,0 days 00:01:26.238000,48.0,2.0,,,0 days 00:00:28.241000,0 days 00:00:29.375000,0 days 00:00:28.622000,0 days 02:16:19.626000,0 days 02:16:49.001000,0 days 02:17:17.623000,,314.0,310.0,320.0,False,HARD,23.0,True,Alpine,0 days 02:15:51.328000,2021-09-12 14:16:52.937,1,8.0,False,,False,True
0 days 02:18:43.587000,ALO,14,0 days 00:01:26.021000,49.0,2.0,,,0 days 00:00:28.209000,0 days 00:00:29.221000,0 days 00:00:28.591000,0 days 02:17:45.832000,0 days 02:18:15.053000,0 days 02:18:43.644000,312.0,314.0,308.0,,False,HARD,24.0,True,Alpine,0 days 02:17:17.566000,2021-09-12 14:18:19.175,1,8.0,False,,False,True
0 days 02:20:09.448000,ALO,14,0 days 00:01:25.861000,50.0,2.0,,,0 days 00:00:28.211000,0 days 00:00:29.274000,0 days 00:00:28.376000,0 days 02:19:11.855000,0 days 02:19:41.129000,0 days 02:20:09.505000,311.0,316.0,310.0,321.0,True,HARD,25.0,True,Alpine,0 days 02:18:43.587000,2021-09-12 14:19:45.196,1,8.0,False,,False,True
0 days 02:21:35.358000,ALO,14,0 days 00:01:25.910000,51.0,2.0,,,0 days 00:00:28.348000,0 days 00:00:29.179000,0 days 00:00:28.383000,0 days 02:20:37.853000,0 days 02:21:07.032000,0 days 02:21:35.415000,312.0,316.0,312.0,320.0,False,HARD,26.0,True,Alpine,0 days 02:20:09.448000,2021-09-12 14:21:11.057,1,8.0,False,,False,True
0 days 02:23:00.830000,ALO,14,0 days 00:01:25.472000,52.0,2.0,,,0 days 00:00:28.029000,0 days 00:00:29.122000,0 days 00:00:28.321000,0 days 02:22:03.444000,0 days 02:22:32.566000,0 days 02:23:00.887000,316.0,318.0,311.0,324.0,True,HARD,27.0,True,Alpine,0 days 02:21:35.358000,2021-09-12 14:22:36.967,1,8.0,False,,False,True
0 days 02:24:26.341000,ALO,14,0 days 00:01:25.511000,53.0,2.0,,,0 days 00:00:28.057000,0 days 00:00:29.104000,0 days 00:00:28.350000,0 days 02:23:28.944000,0 days 02:23:58.048000,0 days 02:24:26.398000,,328.0,307.0,,False,HARD,28.0,True,Alpine,0 days 02:23:00.830000,2021-09-12 14:24:02.439,1,8.0,False,,False,True
0 days 01:04:02.948000,LEC,16,0 days 00:01:48.161000,1.0,1.0,,,,0 days 00:00:30.966000,0 days 00:00:45.865000,,0 days 01:03:17.172000,0 days 01:04:03.122000,324.0,315.0,207.0,268.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:02:14.632000,2021-09-12 13:03:16.241,267,6.0,False,,False,False
0 days 01:05:30.938000,LEC,16,0 days 00:01:27.990000,2.0,1.0,,,0 days 00:00:29.905000,0 days 00:00:29.180000,0 days 00:00:28.905000,0 days 01:04:32.850000,0 days 01:05:02.030000,0 days 01:05:30.935000,310.0,311.0,303.0,304.0,True,MEDIUM,2.0,True,Ferrari,0 days 01:04:02.948000,2021-09-12 13:05:04.557,7,5.0,False,,False,False
0 days 01:06:57.011000,LEC,16,0 days 00:01:26.073000,3.0,1.0,,,0 days 00:00:28.209000,0 days 00:00:29.051000,0 days 00:00:28.813000,0 days 01:05:59.144000,0 days 01:06:28.195000,0 days 01:06:57.008000,316.0,319.0,302.0,319.0,True,MEDIUM,3.0,True,Ferrari,0 days 01:05:30.938000,2021-09-12 13:06:32.547,1,5.0,False,,False,True
0 days 01:08:23.591000,LEC,16,0 days 00:01:26.580000,4.0,1.0,,,0 days 00:00:28.367000,0 days 00:00:29.185000,0 days 00:00:29.028000,0 days 01:07:25.375000,0 days 01:07:54.560000,0 days 01:08:23.588000,315.0,318.0,301.0,321.0,False,MEDIUM,4.0,True,Ferrari,0 days 01:06:57.011000,2021-09-12 13:07:58.620,1,5.0,False,,False,True
0 days 01:09:50.064000,LEC,16,0 days 00:01:26.473000,5.0,1.0,,,0 days 00:00:28.339000,0 days 00:00:29.162000,0 days 00:00:28.972000,0 days 01:08:51.927000,0 days 01:09:21.089000,0 days 01:09:50.061000,,320.0,302.0,324.0,False,MEDIUM,5.0,True,Ferrari,0 days 01:08:23.591000,2021-09-12 13:09:25.200,1,5.0,False,,False,True
0 days 01:11:16.557000,LEC,16,0 days 00:01:26.493000,6.0,1.0,,,0 days 00:00:28.455000,0 days 00:00:29.231000,0 days 00:00:28.807000,0 days 01:10:18.516000,0 days 01:10:47.747000,0 days 01:11:16.554000,310.0,316.0,303.0,319.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:09:50.064000,2021-09-12 13:10:51.673,1,5.0,False,,False,True
0 days 01:12:43.322000,LEC,16,0 days 00:01:26.765000,7.0,1.0,,,0 days 00:00:28.363000,0 days 00:00:29.280000,0 days 00:00:29.122000,0 days 01:11:44.917000,0 days 01:12:14.197000,0 days 01:12:43.319000,315.0,320.0,302.0,322.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:11:16.557000,2021-09-12 13:12:18.166,1,5.0,False,,False,True
0 days 01:14:09.935000,LEC,16,0 days 00:01:26.613000,8.0,1.0,,,0 days 00:00:28.406000,0 days 00:00:29.250000,0 days 00:00:28.957000,0 days 01:13:11.725000,0 days 01:13:40.975000,0 days 01:14:09.932000,,319.0,302.0,323.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:12:43.322000,2021-09-12 13:13:44.931,1,5.0,False,,False,True
0 days 01:15:36.441000,LEC,16,0 days 00:01:26.506000,9.0,1.0,,,0 days 00:00:28.477000,0 days 00:00:29.150000,0 days 00:00:28.879000,0 days 01:14:38.409000,0 days 01:15:07.559000,0 days 01:15:36.438000,314.0,319.0,302.0,322.0,False,MEDIUM,9.0,True,Ferrari,0 days 01:14:09.935000,2021-09-12 13:15:11.544,1,5.0,False,,False,True
0 days 01:17:03.026000,LEC,16,0 days 00:01:26.585000,10.0,1.0,,,0 days 00:00:28.402000,0 days 00:00:29.279000,0 days 00:00:28.904000,0 days 01:16:04.840000,0 days 01:16:34.119000,0 days 01:17:03.023000,316.0,320.0,303.0,324.0,False,MEDIUM,10.0,True,Ferrari,0 days 01:15:36.441000,2021-09-12 13:16:38.050,1,5.0,False,,False,True
0 days 01:18:29.569000,LEC,16,0 days 00:01:26.543000,11.0,1.0,,,0 days 00:00:28.341000,0 days 00:00:29.233000,0 days 00:00:28.969000,0 days 01:17:31.364000,0 days 01:18:00.597000,0 days 01:18:29.566000,314.0,318.0,304.0,322.0,False,MEDIUM,11.0,True,Ferrari,0 days 01:17:03.026000,2021-09-12 13:18:04.635,1,5.0,False,,False,True
0 days 01:19:56.191000,LEC,16,0 days 00:01:26.622000,12.0,1.0,,,0 days 00:00:28.327000,0 days 00:00:29.370000,0 days 00:00:28.925000,0 days 01:18:57.893000,0 days 01:19:27.263000,0 days 01:19:56.188000,315.0,322.0,304.0,324.0,False,MEDIUM,12.0,True,Ferrari,0 days 01:18:29.569000,2021-09-12 13:19:31.178,1,5.0,False,,False,True
0 days 01:21:22.843000,LEC,16,0 days 00:01:26.652000,13.0,1.0,,,0 days 00:00:28.318000,0 days 00:00:29.194000,0 days 00:00:29.140000,0 days 01:20:24.506000,0 days 01:20:53.700000,0 days 01:21:22.840000,,323.0,306.0,321.0,False,MEDIUM,13.0,True,Ferrari,0 days 01:19:56.191000,2021-09-12 13:20:57.800,1,5.0,False,,False,True
0 days 01:22:49.886000,LEC,16,0 days 00:01:27.043000,14.0,1.0,,,0 days 00:00:28.287000,0 days 00:00:29.457000,0 days 00:00:29.299000,0 days 01:21:51.127000,0 days 01:22:20.584000,0 days 01:22:49.883000,318.0,326.0,305.0,324.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:21:22.843000,2021-09-12 13:22:24.452,1,5.0,False,,False,True
0 days 01:24:17.187000,LEC,16,0 days 00:01:27.301000,15.0,1.0,,,0 days 00:00:28.370000,0 days 00:00:29.622000,0 days 00:00:29.309000,0 days 01:23:18.253000,0 days 01:23:47.875000,0 days 01:24:17.184000,319.0,323.0,305.0,328.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:22:49.886000,2021-09-12 13:23:51.495,1,5.0,False,,False,True
0 days 01:25:44.381000,LEC,16,0 days 00:01:27.194000,16.0,1.0,,,0 days 00:00:28.377000,0 days 00:00:29.459000,0 days 00:00:29.358000,0 days 01:24:45.561000,0 days 01:25:15.020000,0 days 01:25:44.378000,318.0,321.0,305.0,327.0,False,MEDIUM,16.0,True,Ferrari,0 days 01:24:17.187000,2021-09-12 13:25:18.796,1,5.0,False,,False,True
0 days 01:27:11.366000,LEC,16,0 days 00:01:26.985000,17.0,1.0,,,0 days 00:00:28.372000,0 days 00:00:29.495000,0 days 00:00:29.118000,0 days 01:26:12.750000,0 days 01:26:42.245000,0 days 01:27:11.363000,,318.0,305.0,322.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:25:44.381000,2021-09-12 13:26:45.990,1,5.0,False,,False,True
0 days 01:28:38.359000,LEC,16,0 days 00:01:26.993000,18.0,1.0,,,0 days 00:00:28.294000,0 days 00:00:29.512000,0 days 00:00:29.187000,0 days 01:27:39.657000,0 days 01:28:09.169000,0 days 01:28:38.356000,316.0,319.0,304.0,,False,MEDIUM,18.0,True,Ferrari,0 days 01:27:11.366000,2021-09-12 13:28:12.975,1,5.0,False,,False,True
0 days 01:30:05.002000,LEC,16,0 days 00:01:26.643000,19.0,1.0,,,0 days 00:00:28.318000,0 days 00:00:29.286000,0 days 00:00:29.039000,0 days 01:29:06.674000,0 days 01:29:35.960000,0 days 01:30:04.999000,318.0,321.0,304.0,325.0,False,MEDIUM,19.0,True,Ferrari,0 days 01:28:38.359000,2021-09-12 13:29:39.968,1,5.0,False,,False,True
0 days 01:31:31.966000,LEC,16,0 days 00:01:26.964000,20.0,1.0,,,0 days 00:00:28.348000,0 days 00:00:29.489000,0 days 00:00:29.127000,0 days 01:30:33.347000,0 days 01:31:02.836000,0 days 01:31:31.963000,317.0,320.0,303.0,322.0,False,MEDIUM,20.0,True,Ferrari,0 days 01:30:05.002000,2021-09-12 13:31:06.611,1,5.0,False,,False,True
0 days 01:32:59.381000,LEC,16,0 days 00:01:27.415000,21.0,1.0,,,0 days 00:00:28.758000,0 days 00:00:29.516000,0 days 00:00:29.141000,0 days 01:32:00.721000,0 days 01:32:30.237000,0 days 01:32:59.378000,,318.0,304.0,325.0,False,MEDIUM,21.0,True,Ferrari,0 days 01:31:31.966000,2021-09-12 13:32:33.575,1,5.0,False,,False,True
0 days 01:34:26.666000,LEC,16,0 days 00:01:27.285000,22.0,1.0,,,0 days 00:00:28.499000,0 days 00:00:29.572000,0 days 00:00:29.214000,0 days 01:33:27.877000,0 days 01:33:57.449000,0 days 01:34:26.663000,315.0,318.0,304.0,323.0,False,MEDIUM,22.0,True,Ferrari,0 days 01:32:59.381000,2021-09-12 13:34:00.990,1,5.0,False,,False,True
0 days 01:35:53.890000,LEC,16,0 days 00:01:27.224000,23.0,1.0,,,0 days 00:00:28.642000,0 days 00:00:29.330000,0 days 00:00:29.252000,0 days 01:34:55.305000,0 days 01:35:24.635000,0 days 01:35:53.887000,,318.0,302.0,,False,MEDIUM,23.0,True,Ferrari,0 days 01:34:26.666000,2021-09-12 13:35:28.275,1,4.0,False,,False,True
0 days 01:37:21.243000,LEC,16,0 days 00:01:27.353000,24.0,1.0,,,0 days 00:00:28.657000,0 days 00:00:29.496000,0 days 00:00:29.200000,0 days 01:36:22.544000,0 days 01:36:52.040000,0 days 01:37:21.240000,,318.0,303.0,322.0,False,MEDIUM,24.0,True,Ferrari,0 days 01:35:53.890000,2021-09-12 13:36:55.499,1,2.0,False,,False,True
0 days 01:38:48.468000,LEC,16,0 days 00:01:27.225000,25.0,1.0,,,0 days 00:00:28.660000,0 days 00:00:29.445000,0 days 00:00:29.120000,0 days 01:37:49.900000,0 days 01:38:19.345000,0 days 01:38:48.465000,,317.0,299.0,320.0,False,MEDIUM,25.0,True,Ferrari,0 days 01:37:21.243000,2021-09-12 13:38:22.852,1,2.0,False,,False,True
0 days 01:40:32.910000,LEC,16,0 days 00:01:44.442000,26.0,1.0,,0 days 01:40:29.227000,0 days 00:00:28.560000,0 days 00:00:32.273000,0 days 00:00:43.609000,0 days 01:39:17.025000,0 days 01:39:49.298000,0 days 01:40:32.907000,317.0,138.0,,,False,MEDIUM,26.0,True,Ferrari,0 days 01:38:48.468000,2021-09-12 13:39:50.077,24,1.0,False,,False,False
0 days 01:43:17.552000,LEC,16,,27.0,2.0,0 days 01:40:54.146000,,0 days 00:00:55.121000,0 days 00:00:52.314000,0 days 00:00:57.137000,0 days 01:41:28.222000,0 days 01:42:20.412000,0 days 01:43:17.648000,238.0,186.0,137.0,276.0,False,HARD,1.0,True,Ferrari,0 days 01:40:32.910000,2021-09-12 13:41:34.519,4,2.0,False,,False,False
0 days 01:45:54.284000,LEC,16,,28.0,2.0,,,0 days 00:00:55.197000,0 days 00:00:51.078000,0 days 00:00:50.465000,0 days 01:44:12.738000,0 days 01:45:03.844000,0 days 01:45:54.423000,113.0,211.0,242.0,129.0,False,HARD,2.0,True,Ferrari,0 days 01:43:17.552000,2021-09-12 13:44:19.161,4,2.0,False,,False,False
